"predictor","libsize","direction","rho","ci_lower","ci_upper","p_value","n_eff","is_pred_to_lst"
"BSI",60,"BSI->LST",0.285653199863438,0.125359138479667,0.43141304914732,0.000640219075044968,139.42303012463,TRUE
"BSI",70,"BSI->LST",0.354008622994393,0.19950269839434,0.491339110981591,1.85290856167253e-05,139.42303012463,TRUE
"BSI",80,"BSI->LST",0.4219926037512,0.275040877765956,0.549677189255415,2.19455435157556e-07,139.42303012463,TRUE
"BSI",90,"BSI->LST",0.491010908861672,0.353630216156038,0.607655701202646,7.93125121134608e-10,139.42303012463,TRUE
"BSI",100,"BSI->LST",0.54742328024163,0.419339080701723,0.654138907689166,2.86570767116245e-12,139.42303012463,TRUE
"BSI",110,"BSI->LST",0.5986056735473,0.480140332340904,0.695626568717536,6.43929354282591e-15,139.42303012463,TRUE
"BSI",120,"BSI->LST",0.644877696732347,0.53610590216642,0.732585122484174,0,139.42303012463,TRUE
"BSI",10,"LST->BSI",0.00818092779448644,-0.158281593010402,0.174191266646085,0.923734756337016,139.42303012463,FALSE
"BSI",20,"LST->BSI",0.0357746684733341,-0.131253200949677,0.200827507735718,0.675399124365472,139.42303012463,FALSE
"BSI",30,"LST->BSI",0.0813858856598625,-0.0860253009689202,0.244327341706277,0.340125890193168,139.42303012463,FALSE
"BSI",40,"LST->BSI",0.145822279045402,-0.0209324252344292,0.304683228671103,0.0862509017917592,139.42303012463,FALSE
"BSI",50,"LST->BSI",0.214010051402191,0.0495248256277019,0.367193090673082,0.0112880210508353,139.42303012463,FALSE
"BSI",60,"LST->BSI",0.278446456964367,0.117645113024939,0.425019161894195,0.000886655703176142,139.42303012463,FALSE
"BSI",70,"LST->BSI",0.337959253226881,0.181933924835199,0.477384737934403,4.59782445800805e-05,139.42303012463,FALSE
"BSI",80,"LST->BSI",0.411597035775478,0.263371473790129,0.54083653101859,4.61718290267754e-07,139.42303012463,FALSE
"BSI",90,"LST->BSI",0.496236519134238,0.359660528787335,0.61199539848145,4.91406249025772e-10,139.42303012463,FALSE
"BSI",100,"LST->BSI",0.569249370305827,0.445127246648691,0.671909679505832,2.42028619368284e-13,139.42303012463,FALSE
"BSI",110,"LST->BSI",0.627266674015829,0.514692230329112,0.718579478418528,0,139.42303012463,FALSE
"BSI",120,"LST->BSI",0.677806483749993,0.576523950208837,0.758574887231976,0,139.42303012463,FALSE
"built_density",10,"built_density->LST",0.0330361299710042,-0.192852448019887,0.25559932986715,0.775950215871909,76.6729927387354,TRUE
"built_density",20,"built_density->LST",0.088335056101389,-0.13887706742878,0.306712232438521,0.445895704385303,76.6729927387354,TRUE
"built_density",30,"built_density->LST",0.150224310632916,-0.076824681202652,0.362460973248142,0.193189638105043,76.6729927387354,TRUE
"built_density",40,"built_density->LST",0.218202192854007,-0.00657853698714283,0.421992644683597,0.0571382990215081,76.6729927387354,TRUE
"built_density",50,"built_density->LST",0.274885666103292,0.0537431085819858,0.470324944121182,0.0157719734234993,76.6729927387354,TRUE
"built_density",60,"built_density->LST",0.326715880236165,0.110349757110678,0.513516133249692,0.00380739909061578,76.6729927387354,TRUE
"built_density",70,"built_density->LST",0.375816075168275,0.165301579859612,0.553577506536408,0.000777146421980124,76.6729927387354,TRUE
"built_density",80,"built_density->LST",0.426780605462484,0.223756751683023,0.594307698898141,0.000112423369305503,76.6729927387354,TRUE
"built_density",90,"built_density->LST",0.481044414775631,0.287644120787453,0.636750151772665,9.92980888048223e-06,76.6729927387354,TRUE
"built_density",100,"built_density->LST",0.532174609502401,0.349459399371438,0.675896534668075,6.68899570621662e-07,76.6729927387354,TRUE
"built_density",110,"built_density->LST",0.582813927448837,0.412290193009226,0.713883908583183,2.87361245909779e-08,76.6729927387354,TRUE
"built_density",120,"built_density->LST",0.638620441538791,0.483463393853593,0.754872653053055,4.51403359136293e-10,76.6729927387354,TRUE
"built_density",10,"LST->built_density",0.0413029563996803,-0.184869462151665,0.263320296928337,0.721935987722392,76.6729927387354,FALSE
"built_density",20,"LST->built_density",0.0931843580274042,-0.134078562999183,0.311135177734116,0.421223678017422,76.6729927387354,FALSE
"built_density",30,"LST->built_density",0.141727991192069,-0.085448842810511,0.354896533151488,0.219885506384036,76.6729927387354,FALSE
"built_density",40,"LST->built_density",0.20223481195133,-0.023280497918385,0.408165358246541,0.0784117214133171,76.6729927387354,FALSE
"built_density",50,"LST->built_density",0.259094556662025,0.0367746946194652,0.456977132664303,0.0231854640498419,76.6729927387354,FALSE
"built_density",60,"LST->built_density",0.317678944461546,0.100377937941507,0.506052987681503,0.00496701757913032,76.6729927387354,FALSE
"built_density",70,"LST->built_density",0.374018527515213,0.163266487835897,0.55212523417481,0.000827423470381561,76.6729927387354,FALSE
"built_density",80,"LST->built_density",0.445155548822377,0.245196830651162,0.608784922822408,5.17323562019278e-05,76.6729927387354,FALSE
"built_density",90,"LST->built_density",0.521291172729629,0.336166948748245,0.667631329385628,1.23286999165195e-06,76.6729927387354,FALSE
"built_density",100,"LST->built_density",0.58845276519829,0.419388416784349,0.71806671532986,1.95673817149356e-08,76.6729927387354,FALSE
"built_density",110,"LST->built_density",0.645216918575486,0.492014047632279,0.759658352552542,2.61089372344259e-10,76.6729927387354,FALSE
"built_density",120,"LST->built_density",0.693890188257112,0.556033662682992,0.794591441824029,2.93054469580056e-12,76.6729927387354,FALSE
