"variable","E","k","rho","mae","rmse"
"DEM",8,5,0.995867982696494,0.540958913305277,0.744796197613694
"DEM",8,6,0.995793915748849,0.541645978600031,0.751863974765172
"DEM",8,7,0.995610951133003,0.552753597906117,0.768263932422708
"DEM",8,8,0.995348813563671,0.568637413769841,0.790962077389005
"DEM",8,9,0.995078910908562,0.585907471943185,0.81357107032576
"DEM",8,10,0.994859581790664,0.598141055488599,0.831221217000405
"DEM",8,11,0.994675487972694,0.607199265272126,0.846082553570639
"DEM",8,12,0.99443510391326,0.619416182995579,0.865066327443115
"DEM",8,13,0.99426348616809,0.630421239190276,0.8781030583895
"DEM",8,14,0.994084643806641,0.64215117893516,0.891414919514179
"DEM",8,15,0.993906356098892,0.650895422810069,0.9046204792017
"DEM",8,16,0.993750507975606,0.658109431201679,0.916038308426267
"DEM",8,17,0.993592063982574,0.667436125165067,0.927415359471688
"DEM",9,4,0.996027512987974,0.531738991890315,0.730306799426205
"DEM",9,5,0.996169867496196,0.5241546570856,0.717171101720791
"DEM",9,6,0.996191485549614,0.513207765740239,0.715695657437003
"DEM",9,7,0.995983307817917,0.530977351798713,0.735463060837281
"DEM",9,8,0.995786334151841,0.542121884712674,0.753055585614608
"DEM",9,9,0.995582511967781,0.557370130455587,0.771157299259984
"DEM",9,10,0.995369109715285,0.566916939801735,0.789501790771103
"DEM",9,11,0.995196639566551,0.578520682812352,0.803882357778301
"DEM",9,12,0.995027087717296,0.590305420805739,0.817807397432897
"DEM",9,13,0.994871266912787,0.599340297963123,0.830612121074785
"DEM",9,14,0.994684652063525,0.611007214467566,0.845408407193849
"DEM",9,15,0.994533155478657,0.618852253356505,0.857149306457335
"DEM",9,16,0.994378583694414,0.628058528243696,0.869086881115278
"DEM",9,17,0.994246802964342,0.634589031888968,0.879211085001622
"DEM",10,4,0.996193131662603,0.518936528868096,0.715105453948867
"DEM",10,5,0.996360192995518,0.508350412250222,0.699642121438375
"DEM",10,6,0.996444364027733,0.497486550261656,0.69199176469317
"DEM",10,7,0.996254961674064,0.513924420758952,0.710558877369999
"DEM",10,8,0.996071909107915,0.52375289346169,0.727427912343616
"DEM",10,9,0.995889658066285,0.537599767244954,0.744396303714269
"DEM",10,10,0.995695858401562,0.549211021122597,0.761474857702615
"DEM",10,11,0.995558543916183,0.557555824150185,0.773603458445582
"DEM",10,12,0.995421021878309,0.567358443364022,0.78546847258823
"DEM",10,13,0.995284634308285,0.576635103752538,0.796919404899573
"DEM",10,14,0.995162150563434,0.584425445492583,0.807146154018003
"DEM",10,15,0.995005963520624,0.594907606039125,0.82000697799265
"DEM",10,16,0.994845582621224,0.603873784479906,0.832963368681926
"DEM",10,17,0.994697193534194,0.612351180169907,0.84469474880114
"DEM",11,4,0.996254355346985,0.514773817829543,0.709554518097057
"DEM",11,5,0.996444066555036,0.502975967713642,0.691567973840758
"DEM",11,6,0.996544149123494,0.49080447794794,0.682123753239041
"DEM",11,7,0.996343018212084,0.507355260561079,0.702208929179668
"DEM",11,8,0.996169373914838,0.51581960620659,0.718769916081513
"DEM",11,9,0.995997301147744,0.52807003385372,0.73461875369645
"DEM",11,10,0.995816471906899,0.540669686206492,0.750943270882323
"DEM",11,11,0.995695862011404,0.547580981306146,0.761550979147182
"DEM",11,12,0.995581435723101,0.556133306781637,0.771467453051357
"DEM",11,13,0.995483966098307,0.562208239548354,0.779916324397978
"DEM",11,14,0.99534058189351,0.572511091787808,0.792020609844424
"DEM",11,15,0.995202732503086,0.581426191417327,0.803579549717018
"DEM",11,16,0.995070815633606,0.589856423809397,0.814504266849644
"DEM",11,17,0.994944888874895,0.596377305471539,0.824905692059094
"DEM",12,4,0.996337402966484,0.506926377440579,0.702047390914212
"DEM",12,5,0.996517907912356,0.495154597045465,0.684506380514852
"DEM",12,6,0.996586105248421,0.486546997379451,0.678087533973962
"DEM",12,7,0.996429227809041,0.499033095015389,0.693912820885529
"DEM",12,8,0.996281141356655,0.506492756951433,0.708474830918168
"DEM",12,9,0.996138383911117,0.517185102496094,0.722016144235269
"DEM",12,10,0.995996443498995,0.528089508522856,0.734946340214067
"DEM",12,11,0.99587722035789,0.536176584699953,0.745748657806009
"DEM",12,12,0.995772191043468,0.543104980972323,0.755310846334178
"DEM",12,13,0.9956442903226,0.551449247964731,0.766323830684586
"DEM",12,14,0.995506335047035,0.561559002027878,0.778267032137409
"DEM",12,15,0.995373827790616,0.570480582699646,0.789570140065024
"DEM",12,16,0.995251544495013,0.578260016853788,0.799803806159635
"DEM",12,17,0.995122536973959,0.586331154772687,0.810633165899991
"DEM",13,4,0.996352859295385,0.503593323400252,0.70032554846691
"DEM",13,5,0.996489533375849,0.497074802385586,0.687314036150374
"DEM",13,6,0.996581591704286,0.48410683697758,0.678688093734036
"DEM",13,7,0.996458195823385,0.49688129676152,0.690990905254721
"DEM",13,8,0.996336539339187,0.505371635880709,0.703188929863608
"DEM",13,9,0.996199764297953,0.511714301034849,0.71646151573915
"DEM",13,10,0.996075822318566,0.521224111260258,0.728067233926394
"DEM",13,11,0.995996853485384,0.528566415396455,0.735258519723633
"DEM",13,12,0.995878283940171,0.534741572377009,0.746091382999193
"DEM",13,13,0.995737384889037,0.545084259540532,0.758418394597856
"DEM",13,14,0.995598011461399,0.555601361843587,0.770723021930691
"DEM",13,15,0.995479550451876,0.563978409991445,0.780816442175165
"DEM",13,16,0.995364841283269,0.571154207198233,0.790701290875276
"DEM",13,17,0.995251964291139,0.578245814842394,0.800278351797824
"DEM",14,4,0.996392509496555,0.5008145982045,0.696093684734709
"DEM",14,5,0.99661130793907,0.487716783960307,0.6751874099244
"DEM",14,6,0.996679734839563,0.478829615806362,0.668802198736471
"DEM",14,7,0.996587575009369,0.488873645257312,0.678150443723227
"DEM",14,8,0.996393292286383,0.5005656317528,0.697522699172684
"DEM",14,9,0.996272718178027,0.506370758199831,0.709090228903535
"DEM",14,10,0.99618749603802,0.513702828879117,0.717262334988948
"DEM",14,11,0.996090239934731,0.52169317141599,0.726373614934027
"DEM",14,12,0.995991442270354,0.529691581138601,0.735409812951425
"DEM",14,13,0.995858710774734,0.539249624362103,0.747614006301691
"DEM",14,14,0.99571763751601,0.548854453765381,0.760257949903035
"DEM",14,15,0.995594342661937,0.556991224415202,0.770831470593542
"DEM",14,16,0.995468475375422,0.563673805519107,0.781756427483935
"DEM",14,17,0.995364378336077,0.569712486693698,0.790653554976388
"DEM",15,4,0.996576347792669,0.488604591784792,0.678271546678992
"DEM",15,5,0.996689690124062,0.484384766481281,0.667316346431544
"DEM",15,6,0.996817515673783,0.469573869874188,0.654839772653249
"DEM",15,7,0.996645289109224,0.484191724951673,0.672841083134677
"DEM",15,8,0.996463834077005,0.495636295073436,0.690882583590765
"DEM",15,9,0.996321148698231,0.503773898862132,0.704455218566213
"DEM",15,10,0.996246821901906,0.510226613235582,0.711795653295678
"DEM",15,11,0.996139148905597,0.517580321656205,0.721830276543391
"DEM",15,12,0.99604007940502,0.52551230094401,0.730947988111287
"DEM",15,13,0.995907387611129,0.536097702233534,0.743005569444011
"DEM",15,14,0.995778041902375,0.5437156388587,0.75479598879605
"DEM",15,15,0.995637228670382,0.552423084601069,0.767185158280379
"DEM",15,16,0.995552293739487,0.557548488757043,0.774658141545477
"DEM",15,17,0.99543867159465,0.56473413622403,0.784386750232712
"BSI",2,4,0.515988055136433,0.0227509368039981,0.0340863637947534
"BSI",2,5,0.524279692855558,0.0225217411511067,0.0336653647459647
"BSI",2,6,0.531337613430118,0.0222774705172294,0.033300338109173
"BSI",2,7,0.536142252504931,0.0220958404465915,0.0330156124720671
"BSI",2,8,0.538778972565439,0.022007828813706,0.0328720683399027
"BSI",2,9,0.541691452946069,0.0218809486697948,0.0327377762347711
"BSI",2,10,0.544476831281152,0.0217992071873813,0.0326010709871296
"BSI",2,11,0.545679416921588,0.021774227090604,0.0325250222441507
"BSI",2,12,0.545754697195532,0.0217412682707153,0.0324951447629694
"BSI",2,13,0.546344200228984,0.0216986444704935,0.0324600247694145
"BSI",2,14,0.547345714973243,0.0216702552415272,0.0324266636339512
"BSI",2,15,0.547316010880137,0.0216460065846291,0.0324171818608023
"BSI",2,16,0.547720745782083,0.0216181273076591,0.0323911235087888
"BSI",2,17,0.547924786092389,0.0216074627333596,0.0323784801000165
"BSI",3,4,0.616895850598925,0.0208568063617754,0.0305190625722397
"BSI",3,5,0.623746552314148,0.020537236258069,0.030070929607274
"BSI",3,6,0.632040118220478,0.0202861019061403,0.0296409176322255
"BSI",3,7,0.637750263900083,0.0201269025437943,0.0293878671234925
"BSI",3,8,0.640309437346099,0.0200063953402205,0.0292737790505887
"BSI",3,9,0.642430766460148,0.0199372198625673,0.0291896070487682
"BSI",3,10,0.645105395812786,0.0198513832437251,0.0290474751978947
"BSI",3,11,0.647555067336914,0.019743152887154,0.0289142998132024
"BSI",3,12,0.64796988579223,0.0196934162599869,0.0288884045882404
"BSI",3,13,0.64978587459531,0.0196346435423266,0.0287931247504215
"BSI",3,14,0.650622004522887,0.0195927012053186,0.0287473475926155
"BSI",3,15,0.650464007460553,0.0195658573535768,0.0287388470891251
"BSI",3,16,0.651085845454279,0.0195386538524768,0.0286992043831407
"BSI",3,17,0.651329443583849,0.0195055704434497,0.0286791878963646
"BSI",4,4,0.696695530460224,0.0183043518378379,0.0274873969803717
"BSI",4,5,0.706260147242101,0.0180769003461797,0.0269671479947068
"BSI",4,6,0.716672773356384,0.0177455316483565,0.0264055221153977
"BSI",4,7,0.718134361329546,0.0177066082914366,0.0262622580683076
"BSI",4,8,0.723249045027528,0.0175340300036802,0.0259894843010703
"BSI",4,9,0.725556381926267,0.0175114445577064,0.0258626158772139
"BSI",4,10,0.725038375851533,0.0174944802039942,0.0258572484920585
"BSI",4,11,0.728879727645109,0.0174329382836539,0.0256634824513513
"BSI",4,12,0.727877507362417,0.0174123539692367,0.0256977228461829
"BSI",4,13,0.727213191335916,0.017432375668479,0.025716985475786
"BSI",4,14,0.726179674402495,0.0174631986534957,0.0257530881312597
"BSI",4,15,0.728243459151661,0.0174090798872084,0.0256441265518841
"BSI",4,16,0.728536742285102,0.0173675809820022,0.0256232841501696
"BSI",4,17,0.730101236619769,0.0173347549945295,0.0255525040244572
"BSI",5,4,0.759508136208412,0.0161901388824157,0.0246216349568986
"BSI",5,5,0.764003378515449,0.015998023654804,0.0242991409508654
"BSI",5,6,0.773341676557705,0.0158637436357723,0.023782409132623
"BSI",5,7,0.775168851382036,0.0157887740710491,0.0236534470344067
"BSI",5,8,0.776030341362407,0.0157706313597207,0.0235865973667524
"BSI",5,9,0.774675113158537,0.015821613093535,0.0236246765874495
"BSI",5,10,0.775610289180128,0.0158369830169822,0.0235707270388733
"BSI",5,11,0.774906420801278,0.0158577970820777,0.0236011138611244
"BSI",5,12,0.774738908983912,0.0159109491160597,0.023603587804481
"BSI",5,13,0.772939982546889,0.0159612232578538,0.0236827684966578
"BSI",5,14,0.77293993677849,0.0159682808242619,0.0236778552714146
"BSI",5,15,0.771589645769929,0.0160300704602349,0.0237368547040032
"BSI",5,16,0.770809850656588,0.0160772234004429,0.0237726147970614
"BSI",5,17,0.771198245046177,0.0160904699608894,0.0237544081449046
"BSI",6,4,0.812373210623585,0.0144625587264764,0.0219681669072631
"BSI",6,5,0.817568077904138,0.0143464066838286,0.0215879663289225
"BSI",6,6,0.814802943561172,0.0144419113567917,0.0217065813065136
"BSI",6,7,0.813095781093815,0.0144778992195499,0.0217663590765269
"BSI",6,8,0.81304545090165,0.0144908506843114,0.021752516824001
"BSI",6,9,0.811137621320956,0.0145675312142145,0.0218428776510806
"BSI",6,10,0.808138004159991,0.0146347055235023,0.0219949863143661
"BSI",6,11,0.80541954184055,0.0147574596926438,0.0221313758622242
"BSI",6,12,0.804169444762963,0.0148128123894809,0.022192793626424
"BSI",6,13,0.802626007841163,0.0148420274659342,0.0222685079985038
"BSI",6,14,0.801456243445478,0.0148917083725777,0.0223252804275084
"BSI",6,15,0.798762905536623,0.0149844542661704,0.0224575647013249
"BSI",6,16,0.798428222638567,0.015017211838592,0.0224738465925265
"BSI",6,17,0.798333502595055,0.015067748132343,0.0224790552451358
"BSI",7,4,0.833425923585996,0.0136675558326213,0.0208828195802045
"BSI",7,5,0.836711781454037,0.013548890499285,0.0205491356419945
"BSI",7,6,0.838405853540483,0.0134760645025952,0.0204048209611833
"BSI",7,7,0.83595982165286,0.0135366437356158,0.0205298836386394
"BSI",7,8,0.832728037933422,0.0136016856449038,0.0207014902781493
"BSI",7,9,0.830017296532894,0.013667382299126,0.0208392685806388
"BSI",7,10,0.829301600208155,0.0137024307319394,0.0208689537030777
"BSI",7,11,0.828337558335915,0.0138058201202728,0.0209173561521499
"BSI",7,12,0.826937010039824,0.013890893982353,0.0209918527497575
"BSI",7,13,0.825829481546755,0.0139302553933751,0.0210511784174747
"BSI",7,14,0.824116569911464,0.0140149309056922,0.0211419743793267
"BSI",7,15,0.822403600008674,0.014078018603496,0.0212345243617707
"BSI",7,16,0.821464641552995,0.0141465775480736,0.021284513313366
"BSI",7,17,0.819625356692245,0.0142210795448857,0.0213833570731703
"BSI",8,4,0.855112734619636,0.0128032128939063,0.0195276993174765
"BSI",8,5,0.852052946154136,0.0128435518978584,0.019628607749113
"BSI",8,6,0.852636289654623,0.0128300794053316,0.0195561465946958
"BSI",8,7,0.84866438643439,0.012979092582565,0.0197940698183778
"BSI",8,8,0.84711249144381,0.0130361360414821,0.0198644909606617
"BSI",8,9,0.845658076623993,0.0130709780754399,0.0199457469562899
"BSI",8,10,0.845288648839247,0.0131715723355814,0.0199633581892505
"BSI",8,11,0.842226181287428,0.0133047540345599,0.0201421072571956
"BSI",8,12,0.839670529308383,0.0133968806311527,0.0202852479275461
"BSI",8,13,0.838344977125573,0.0134848397661017,0.0203558600794613
"BSI",8,14,0.837030911094722,0.0135392960363737,0.0204287547667526
"BSI",8,15,0.836453258272085,0.0136101143071835,0.020462817560532
"BSI",8,16,0.834387286305673,0.0136975685649399,0.0205803283694443
"BSI",8,17,0.83410022723389,0.0137355695152534,0.0205989768567436
"BSI",9,4,0.862824798131312,0.0124288199797238,0.0190084314792105
"BSI",9,5,0.861706096104929,0.012479814651271,0.0190131749019017
"BSI",9,6,0.860332773845696,0.0125073805956316,0.0190926422527891
"BSI",9,7,0.857150443653182,0.0126849573230316,0.0192723574447211
"BSI",9,8,0.853149171975943,0.0128188272383454,0.0195055051015408
"BSI",9,9,0.851947606950931,0.0128886649399758,0.0195742292928616
"BSI",9,10,0.849802083704693,0.0130011622135189,0.0196977551970266
"BSI",9,11,0.84844102753112,0.0130779298459613,0.0197734598020268
"BSI",9,12,0.845557797789771,0.0131591947729632,0.0199393859507706
"BSI",9,13,0.843769474015949,0.0132607374075562,0.0200433278696742
"BSI",9,14,0.841808939445981,0.0133139707305298,0.0201582442388601
"BSI",9,15,0.840163591329018,0.0133919277026516,0.0202502918566053
"BSI",9,16,0.839460555831719,0.0134347542187551,0.020290537070399
"BSI",9,17,0.839480099396365,0.0134533564403172,0.0202915554664406
"BSI",10,4,0.870098226915156,0.0121103929038214,0.0185143529760938
"BSI",10,5,0.869687336969641,0.0120750345988261,0.0184748045438396
"BSI",10,6,0.867080296205704,0.0121766790194889,0.0186482545581483
"BSI",10,7,0.864932862656641,0.0122854303598502,0.0187724809193018
"BSI",10,8,0.861560433907303,0.0124120472482685,0.0189844001176227
"BSI",10,9,0.859024994504964,0.0125563449357719,0.0191304951286078
"BSI",10,10,0.854300040680016,0.0126572622549291,0.0194211279927556
"BSI",10,11,0.851970238202987,0.0127857175883744,0.0195620147694203
"BSI",10,12,0.85137838224772,0.0128229716244273,0.0195891874622254
"BSI",10,13,0.850445612141681,0.0128770711087404,0.0196422977388424
"BSI",10,14,0.848246241713019,0.0129479495275785,0.0197720573727746
"BSI",10,15,0.845938713742368,0.0130286552523243,0.0199072789077482
"BSI",10,16,0.845118626817614,0.0130647742011768,0.0199580174172636
"BSI",10,17,0.843602354848867,0.0131810054819555,0.0200480232102941
"BSI",11,4,0.877136087091417,0.0119004171093701,0.0180416106553587
"BSI",11,5,0.870598777866706,0.0120370893756874,0.0184572245706049
"BSI",11,6,0.872053044184681,0.0120594900741419,0.0183349579704355
"BSI",11,7,0.869011057646577,0.0121608901347683,0.0185200599472673
"BSI",11,8,0.866208004282657,0.0123173198427902,0.0186963179564571
"BSI",11,9,0.862740203254209,0.0124062283866324,0.0189127864147017
"BSI",11,10,0.861855034516248,0.0124755530292991,0.0189543229371867
"BSI",11,11,0.859827280796225,0.0125602991287882,0.0190748804580603
"BSI",11,12,0.85814353770134,0.0126349945470717,0.0191727016085805
"BSI",11,13,0.854825070804945,0.012729763253042,0.0193762044407114
"BSI",11,14,0.851578190217343,0.0128629476622884,0.0195768704286273
"BSI",11,15,0.850424346829125,0.0129267677522057,0.0196439854958411
"BSI",11,16,0.847872938514229,0.0130193978129754,0.0197976197358756
"BSI",11,17,0.847284699206523,0.013095643370757,0.0198303429444324
"BSI",12,4,0.881454481988529,0.0116771937138257,0.0177520245991414
"BSI",12,5,0.877681679071207,0.0117498381966953,0.0179696644284677
"BSI",12,6,0.878819605374908,0.011781673016278,0.0178606388339872
"BSI",12,7,0.875454551336072,0.0119376888835937,0.0180827501032743
"BSI",12,8,0.874499749111388,0.0120493768989395,0.0181317170734967
"BSI",12,9,0.871327544632118,0.0120991817332119,0.0183412937071037
"BSI",12,10,0.869372764389292,0.01218434451141,0.0184602857487908
"BSI",12,11,0.865415575611127,0.0123535042481675,0.0187131682473468
"BSI",12,12,0.862485993645959,0.0124721047118124,0.0188978273268847
"BSI",12,13,0.859901979420874,0.0125633453550055,0.0190616182388008
"BSI",12,14,0.857492262540232,0.01266140260402,0.0192132111415043
"BSI",12,15,0.854390516710703,0.0127701110098217,0.0194037922777201
"BSI",12,16,0.853963956614837,0.0128234485444456,0.0194280588576111
"BSI",12,17,0.851619709731805,0.0129164303238635,0.01956947472801
"BSI",13,4,0.88710381669703,0.0114791642157309,0.0172862833145431
"BSI",13,5,0.885088900909221,0.011550864170274,0.0174336990971241
"BSI",13,6,0.883360286406766,0.0116555537269563,0.0175248645580774
"BSI",13,7,0.882508984726064,0.0117285801902978,0.0175706183669808
"BSI",13,8,0.880062644382315,0.011779239572452,0.0177418459249965
"BSI",13,9,0.877043671937387,0.0118825071623572,0.0179382218211367
"BSI",13,10,0.873975939961934,0.0119807050791613,0.0181436105282889
"BSI",13,11,0.871453427716773,0.0121194716741547,0.0183119481294294
"BSI",13,12,0.868099095449267,0.0122247296823218,0.0185336944483967
"BSI",13,13,0.866800852009664,0.012279613072122,0.0186178558281774
"BSI",13,14,0.864183368198091,0.0123786282105358,0.0187872296885273
"BSI",13,15,0.861769735008308,0.0124516257315465,0.0189400309080533
"BSI",13,16,0.859373408038237,0.0125776625238119,0.0190911274620597
"BSI",13,17,0.859048449745181,0.0126104851437401,0.0191120466867167
"BSI",14,4,0.891737504937322,0.0113358253156195,0.0169186061653637
"BSI",14,5,0.890192687841427,0.0114286601190206,0.0170270238093704
"BSI",14,6,0.888872427162949,0.0114947188178015,0.0171157251580878
"BSI",14,7,0.886713609420174,0.0115726555330158,0.017262452614155
"BSI",14,8,0.882132026181368,0.0116798929015892,0.0175876217703124
"BSI",14,9,0.879635210629202,0.0117785394814207,0.0177575728993686
"BSI",14,10,0.876740958453369,0.0119121368728658,0.0179551626281981
"BSI",14,11,0.873842890416945,0.012048913920526,0.0181513903108818
"BSI",14,12,0.87165278196628,0.01208758290036,0.0182973546908389
"BSI",14,13,0.870465520208757,0.012166560946578,0.0183761628153965
"BSI",14,14,0.866468918805436,0.012307947948197,0.0186375029875969
"BSI",14,15,0.865494688712336,0.0123626682713239,0.0187013382490734
"BSI",14,16,0.864348095036768,0.0124293930897406,0.0187757999637522
"BSI",14,17,0.863134128585111,0.0124875163184704,0.0188544733750799
"BSI",15,4,0.897698145370847,0.0111087165333881,0.0164749593492418
"BSI",15,5,0.893974258261321,0.0112488862593053,0.0167387117174888
"BSI",15,6,0.893009685951904,0.0112748609857833,0.0168116160360068
"BSI",15,7,0.889031680845775,0.0114843054808681,0.0171013410759806
"BSI",15,8,0.887162294476462,0.0115336934570544,0.0172316684385297
"BSI",15,9,0.883184715125837,0.0116975560320435,0.017510418264678
"BSI",15,10,0.880114769699742,0.0118407509636499,0.0177253421170259
"BSI",15,11,0.877835984154554,0.011950049202554,0.017884317490018
"BSI",15,12,0.876006011414068,0.0120061574394253,0.0180062263087913
"BSI",15,13,0.874374463447537,0.0121151393190044,0.0181173505587689
"BSI",15,14,0.872905967611123,0.0122005082589887,0.0182165861229496
"BSI",15,15,0.87162446522149,0.0122658564872254,0.018302643065306
"BSI",15,16,0.86965832435418,0.0123115153917607,0.018431827702493
"BSI",15,17,0.867735968321357,0.0124092738058338,0.0185571006731896
"built_density",2,4,0.614041538007622,0.239333004921444,0.325699270090391
"built_density",2,5,0.619756528370729,0.237338868391856,0.322228365457482
"built_density",2,6,0.624125828536132,0.235655634022901,0.319832659739718
"built_density",2,7,0.627650381447253,0.234241016645448,0.317885520141118
"built_density",2,8,0.631143667370965,0.233271185561161,0.316144841179991
"built_density",2,9,0.633717309541699,0.232626525869895,0.314785500456551
"built_density",2,10,0.635327213704505,0.232146118363117,0.313857003098272
"built_density",2,11,0.636273094340536,0.231967444644166,0.313284950960269
"built_density",2,12,0.63699260644112,0.231657938544309,0.312892636100572
"built_density",2,13,0.637735006919333,0.231433541815675,0.312490493643945
"built_density",2,14,0.63834420694147,0.23118053517911,0.312158284742834
"built_density",2,15,0.639105790317278,0.230996868579948,0.311760379683654
"built_density",2,16,0.639576728959043,0.230872760546256,0.311526057845039
"built_density",2,17,0.639995885207303,0.230753965888277,0.31130679418997
"built_density",3,4,0.650465337372607,0.224430857874553,0.309122654578303
"built_density",3,5,0.661689681059967,0.220984621329547,0.303127292709627
"built_density",3,6,0.669045472634307,0.21876265684882,0.29935475179256
"built_density",3,7,0.676745705508925,0.216576241800446,0.295570763240754
"built_density",3,8,0.680080300839246,0.216197893796838,0.293787940098772
"built_density",3,9,0.684851002380345,0.214693562771857,0.291486129043984
