"predictor","libsize","direction","rho","ci_lower","ci_upper","p_value","n_eff","is_pred_to_lst"
"built_density",50,"built_density->LST",0.249642638679566,0.0266790533830473,0.448944807427035,0.028906539803661,76.6729927387354,TRUE
"built_density",60,"built_density->LST",0.296662076890963,0.0773544502763276,0.488586449827138,0.00894558954226499,76.6729927387354,TRUE
"built_density",70,"built_density->LST",0.344139548074036,0.129699676433589,0.527826119794973,0.00222910629117723,76.6729927387354,TRUE
"built_density",80,"built_density->LST",0.403278686371976,0.196617876474181,0.575631438289544,0.000284945678918458,76.6729927387354,TRUE
"built_density",90,"built_density->LST",0.463662911937207,0.266990956814046,0.623257142185842,2.26018288622676e-05,76.6729927387354,TRUE
"built_density",100,"built_density->LST",0.518918619756897,0.333278997315185,0.665824740375957,1.40472484821963e-06,76.6729927387354,TRUE
"built_density",110,"built_density->LST",0.572842354770105,0.399788351900579,0.706464178245303,5.57103723153318e-08,76.6729927387354,TRUE
"built_density",120,"built_density->LST",0.629197151694296,0.471299641814092,0.748014579481285,9.64986757168163e-10,76.6729927387354,TRUE
"built_density",10,"LST->built_density",0.0465393289273349,-0.179797392064096,0.268196241499049,0.688393463817214,76.6729927387354,FALSE
"built_density",20,"LST->built_density",0.0915271269553381,-0.135719633805695,0.309624713658038,0.429565656445483,76.6729927387354,FALSE
"built_density",30,"LST->built_density",0.137108336829122,-0.0901237648491006,0.350771817093175,0.235442713138016,76.6729927387354,FALSE
"built_density",40,"LST->built_density",0.193219546257683,-0.0326552345043295,0.400316442614899,0.0929631705878635,76.6729927387354,FALSE
"built_density",50,"LST->built_density",0.248065520609458,0.0249989416619021,0.447601415379765,0.0299684768048634,76.6729927387354,FALSE
"built_density",60,"LST->built_density",0.302657711209521,0.0838987683860358,0.493584987364553,0.00759520587588991,76.6729927387354,FALSE
"built_density",70,"LST->built_density",0.358482201150471,0.145751473724583,0.539527945707154,0.00140171520335652,76.6729927387354,FALSE
"built_density",80,"LST->built_density",0.427172298326768,0.2242117426274,0.594617442006689,0.000110629388732075,76.6729927387354,FALSE
"built_density",90,"LST->built_density",0.500863753531995,0.311415536027251,0.652020132118222,3.67415725754938e-06,76.6729927387354,FALSE
"built_density",100,"LST->built_density",0.565698942804797,0.390871721779373,0.701130730394894,8.83299158260797e-08,76.6729927387354,FALSE
"built_density",110,"LST->built_density",0.619274504620545,0.458555908025649,0.740765552717336,2.09002570805694e-09,76.6729927387354,FALSE
"built_density",120,"LST->built_density",0.672319645817816,0.527458805206249,0.779191968488869,2.37838637673349e-11,76.6729927387354,FALSE
