"variable","E","k","rho","mae","rmse"
"DEM",6,6,0.993396211621965,0.61152540081584,0.94220914854504
"DEM",6,7,0.993137128432092,0.62598925918126,0.960689366715263
"DEM",6,8,0.992996678146116,0.639559888568783,0.971045960078632
"DEM",6,9,0.992863783648235,0.655511169192847,0.981004872846848
"DEM",6,10,0.992603132051287,0.670719600216267,0.998839396202953
"DEM",6,11,0.992479860658161,0.684037438525628,1.00782001675243
"DEM",6,12,0.992107719510156,0.7012369494848,1.03234557827985
"DEM",6,13,0.991696198975834,0.720340595731643,1.05880174357211
"DEM",6,14,0.991375156303084,0.734464413590925,1.07944250907296
"DEM",6,15,0.991066452692029,0.746749600242713,1.09891178557735
"DEM",6,16,0.990698489906285,0.759186389545804,1.12127777927003
"DEM",6,17,0.990408334512711,0.772604404291558,1.13874796279999
"DEM",7,4,0.995167849716666,0.566258063815323,0.805476657045234
"DEM",7,5,0.994931728148398,0.568981255999685,0.825163350972752
"DEM",7,6,0.994613821788608,0.570763512802875,0.850922080377406
"DEM",7,7,0.994392744292905,0.583086153883499,0.86815392192727
"DEM",7,8,0.994166342149774,0.599652936365365,0.88600767842269
"DEM",7,9,0.993956422119698,0.611820657162695,0.901883298349423
"DEM",7,10,0.993682524853458,0.626451493800891,0.922240297150598
"DEM",7,11,0.993422459698098,0.640051194568138,0.941091293042377
"DEM",7,12,0.993182552472368,0.65400865705529,0.957974628270468
"DEM",7,13,0.99299117742686,0.667778662814908,0.971534997547784
"DEM",7,14,0.992761468446958,0.678136404201844,0.987465274190563
"DEM",7,15,0.992577605581021,0.690076036930236,1.00013135223495
"DEM",7,16,0.99230028861796,0.701459205537649,1.01849961113387
"DEM",7,17,0.992136097382669,0.709953143485461,1.0294245699315
"DEM",8,4,0.995439017932701,0.565347976399454,0.782365891048435
"DEM",8,5,0.995444585454821,0.566136001765497,0.78240555019357
"DEM",8,6,0.995252993451169,0.568440939596803,0.79864740810928
"DEM",8,7,0.995027219849562,0.579618746337917,0.817218334572506
"DEM",8,8,0.994865281619819,0.591930847770259,0.830775350406278
"DEM",8,9,0.994655180625075,0.604085229683911,0.847698490366937
"DEM",8,10,0.9943682857477,0.622821328770795,0.870093723418786
"DEM",8,11,0.994166216603859,0.633543086165418,0.885581316851479
"DEM",8,12,0.993929733822891,0.647528390904975,0.903480122925263
"DEM",8,13,0.993670479462161,0.661203859767768,0.922561026944988
"DEM",8,14,0.993409688345024,0.672820637604414,0.941562302217241
"DEM",8,15,0.993088164615991,0.686729652634101,0.96427816813608
"DEM",8,16,0.992912801155356,0.69683613475822,0.976404687455159
"DEM",8,17,0.99268574982983,0.706354776662823,0.991884470200256
"DEM",9,4,0.995414370401949,0.569678946868661,0.784753641335955
"DEM",9,5,0.995255510548211,0.577739830705782,0.798478541440827
"DEM",9,6,0.99510527121812,0.582812211326484,0.810677254263306
"DEM",9,7,0.994953111310539,0.591160819578928,0.823209133457038
"DEM",9,8,0.994784839140021,0.602467958162745,0.836937674141166
"DEM",9,9,0.994477760085979,0.621588440073403,0.861501795573268
"DEM",9,10,0.994259433606714,0.635453878195823,0.878239020053965
"DEM",9,11,0.994038107459697,0.648665591352825,0.89489974815639
"DEM",9,12,0.993807023064643,0.661840121693834,0.912063073699153
"DEM",9,13,0.993521863945426,0.675923883958591,0.932913010483728
"DEM",9,14,0.993276155002757,0.688173827477775,0.950578388739453
"DEM",9,15,0.992992360418341,0.699498040778776,0.970449093876322
"DEM",9,16,0.9928248741766,0.709116452789893,0.982109502385591
"DEM",9,17,0.99264805671722,0.718386939519095,0.994204058304509
"DEM",10,4,0.995296226807879,0.575008596356741,0.794194083204838
"DEM",10,5,0.995209292139835,0.583873546697375,0.80188780059982
"DEM",10,6,0.995015067534299,0.591142257881868,0.817659441003756
"DEM",10,7,0.994769040963967,0.604457767074021,0.837727694624274
"DEM",10,8,0.994590549214164,0.617761236915565,0.852227249483697
"DEM",10,9,0.994243166196981,0.63605185400354,0.879161435656921
"DEM",10,10,0.993958584606734,0.652238535268263,0.900512552266871
"DEM",10,11,0.993689116935681,0.665218028588352,0.92044371828902
"DEM",10,12,0.993396812851167,0.679607269552038,0.941556977789641
"DEM",10,13,0.993185584506494,0.691625200410896,0.956574938167138
"DEM",10,14,0.992945673166611,0.702431722050661,0.973478431850418
"DEM",10,15,0.992652342711358,0.713564267969667,0.993667423795057
"DEM",10,16,0.99247417104444,0.723440102176072,1.00595142604117
"DEM",10,17,0.992305180758461,0.731604999945499,1.01732110444202
"DEM",11,4,0.995077513553319,0.584884498882745,0.812442799790965
"DEM",11,5,0.994853323243762,0.598071950755605,0.830995542188874
"DEM",11,6,0.994673733287472,0.603823745850163,0.845082190235795
"DEM",11,7,0.994457429128135,0.614214755300294,0.862319925891232
"DEM",11,8,0.99422735115061,0.631131896276991,0.880412816485213
"DEM",11,9,0.993870905102278,0.647621815739992,0.907264900367603
"DEM",11,10,0.993617389701658,0.661372089666902,0.925816943930491
"DEM",11,11,0.993295491443636,0.673782729411565,0.948861193902722
"DEM",11,12,0.993001696126568,0.687810090212305,0.96938914897941
"DEM",11,13,0.992752184585718,0.701458615699839,0.986632515782782
"DEM",11,14,0.99247273544413,0.712535963775531,1.00564340453507
"DEM",11,15,0.992190378240352,0.722367338389147,1.02453827163959
"DEM",11,16,0.991959140979951,0.733277017284501,1.03973984350961
"DEM",11,17,0.991780458149017,0.742318840412086,1.05134581338701
"DEM",12,4,0.99502324969263,0.587064777340992,0.817081206768349
"DEM",12,5,0.994779724467599,0.600268130650554,0.837140717766479
"DEM",12,6,0.994596756394008,0.606426024890174,0.851306232123964
"DEM",12,7,0.994348652597972,0.617298701124112,0.870851570352199
"DEM",12,8,0.994141463341216,0.632674481964908,0.88712037468435
"DEM",12,9,0.993799212928789,0.648964596585996,0.912762530261908
"DEM",12,10,0.99356438155322,0.662332047270686,0.92979502699872
"DEM",12,11,0.993239309626548,0.674677866488385,0.953009039067648
"DEM",12,12,0.992949454846934,0.688859137411796,0.973196829299289
"DEM",12,13,0.992696617457162,0.702797848279724,0.990551665980078
"DEM",12,14,0.992421072926479,0.713541037311784,1.00924992791125
"DEM",12,15,0.992150145018102,0.723251814685257,1.02729575025424
"DEM",12,16,0.991926025473375,0.733907277071066,1.04201342318657
"DEM",12,17,0.991750725758338,0.742814652794343,1.05339168071382
"DEM",13,4,0.995021872879071,0.587272477723041,0.81721025422312
"DEM",13,5,0.994778458455227,0.600428905408401,0.837257656495674
"DEM",13,6,0.994594488328045,0.606713868315346,0.851506968715116
"DEM",13,7,0.994346253056242,0.617505022510753,0.871055705718014
"DEM",13,8,0.994138784100364,0.632780983904175,0.887338336301451
"DEM",13,9,0.993797502747628,0.649060682323869,0.912896231420041
"DEM",13,10,0.993562774659366,0.662403498419256,0.9299194118941
"DEM",13,11,0.993237737593349,0.674757591287432,0.953118759949896
"DEM",13,12,0.992947488799846,0.688929538979485,0.973343086722534
"DEM",13,13,0.99269450289062,0.702857947560615,0.990708678221078
"DEM",13,14,0.99241791167035,0.713726281493091,1.00947799430635
"DEM",13,15,0.992146542961006,0.723439777740999,1.02755352406839
"DEM",13,16,0.991922587175818,0.734138581140065,1.04225317274979
"DEM",13,17,0.991747126876252,0.743040238807809,1.05363854055845
"DEM",14,4,0.995021872879071,0.587272477723041,0.81721025422312
"DEM",14,5,0.994778458455227,0.600428905408401,0.837257656495674
"DEM",14,6,0.994594488328045,0.606713868315346,0.851506968715116
"DEM",14,7,0.994346253056242,0.617505022510753,0.871055705718014
"DEM",14,8,0.994138784100364,0.632780983904175,0.887338336301451
"DEM",14,9,0.993797502747628,0.649060682323869,0.912896231420041
"DEM",14,10,0.993562774659366,0.662403498419256,0.9299194118941
"DEM",14,11,0.993237737593349,0.674757591287432,0.953118759949896
"DEM",14,12,0.992947488799846,0.688929538979485,0.973343086722534
"DEM",14,13,0.99269450289062,0.702857947560615,0.990708678221078
"DEM",14,14,0.99241791167035,0.713726281493091,1.00947799430635
"DEM",14,15,0.992146542961006,0.723439777740999,1.02755352406839
"DEM",14,16,0.991922587175818,0.734138581140065,1.04225317274979
"DEM",14,17,0.991747126876252,0.743040238807809,1.05363854055845
"DEM",15,4,0.995021872879071,0.587272477723041,0.81721025422312
"DEM",15,5,0.994778458455227,0.600428905408401,0.837257656495674
"DEM",15,6,0.994594488328045,0.606713868315346,0.851506968715116
"DEM",15,7,0.994346253056242,0.617505022510753,0.871055705718014
"DEM",15,8,0.994138784100364,0.632780983904175,0.887338336301451
"DEM",15,9,0.993797502747628,0.649060682323869,0.912896231420041
"DEM",15,10,0.993562774659366,0.662403498419256,0.9299194118941
"DEM",15,11,0.993237737593349,0.674757591287432,0.953118759949896
"DEM",15,12,0.992947488799846,0.688929538979485,0.973343086722534
"DEM",15,13,0.99269450289062,0.702857947560615,0.990708678221078
"DEM",15,14,0.99241791167035,0.713726281493091,1.00947799430635
"DEM",15,15,0.992146542961006,0.723439777740999,1.02755352406839
"DEM",15,16,0.991922587175818,0.734138581140065,1.04225317274979
"DEM",15,17,0.991747126876252,0.743040238807809,1.05363854055845
"BSI",2,4,0.308778930166794,0.0264872172216664,0.0386534200582891
"BSI",2,5,0.321084723601918,0.0258863154979177,0.0380253785755789
"BSI",2,6,0.331738295121724,0.0256149095649525,0.0376266037654293
"BSI",2,7,0.337342635651197,0.0253935948517334,0.0373613012162629
"BSI",2,8,0.339707741433044,0.0252749279400536,0.0372611832586256
"BSI",2,9,0.344222365291642,0.0251295556631409,0.0370725817545
"BSI",2,10,0.346207931344864,0.0250579854624621,0.0369642403515656
"BSI",2,11,0.348521258185563,0.0249801438718923,0.0368692985048582
"BSI",2,12,0.349513171411065,0.0249342958427047,0.0368197370186684
"BSI",2,13,0.349929984079398,0.0249226051541168,0.0368003423461665
"BSI",2,14,0.351678740780702,0.024877882829585,0.0367447202273017
"BSI",2,15,0.351921839633436,0.0248601081281609,0.0367175868822002
"BSI",2,16,0.352372683641053,0.0248384132992131,0.0366857497467498
"BSI",2,17,0.352904107149634,0.024817333522398,0.036662518240435
"BSI",3,4,0.449531232502784,0.0238884558566284,0.0351636998538099
"BSI",3,5,0.467061130419526,0.0233621528831136,0.0344005071055015
"BSI",3,6,0.478704274686719,0.0230114410360745,0.033914658992803
"BSI",3,7,0.481621587000219,0.0228017513578218,0.0337005996724789
"BSI",3,8,0.487936017119096,0.0226413356503587,0.033454607784668
"BSI",3,9,0.489730729821046,0.0225022446340521,0.0333607020822845
"BSI",3,10,0.49510434754578,0.0223548772448875,0.0331704400657401
"BSI",3,11,0.499626409205692,0.0222638057067665,0.0330107955716014
"BSI",3,12,0.503428146596027,0.0221891139273924,0.032879843722479
"BSI",3,13,0.505323774377522,0.0221532911433842,0.0327938909504137
"BSI",3,14,0.508782800151014,0.0220622350934635,0.0326736382535042
"BSI",3,15,0.508796982652943,0.0220245848630432,0.0326524105952076
"BSI",3,16,0.509642553774054,0.0219786509635176,0.0326063449723717
"BSI",3,17,0.509987131143062,0.0219201775301317,0.0325772922044763
"BSI",4,4,0.618967862015535,0.0200433271872125,0.0299626343457751
"BSI",4,5,0.623756617552189,0.0198914141884396,0.0296153302812594
"BSI",4,6,0.634280206587995,0.0196062162428333,0.029177275006679
"BSI",4,7,0.637998491419273,0.0194536167625952,0.0289836463424792
"BSI",4,8,0.641316102752596,0.0193729898667021,0.0288367531132584
"BSI",4,9,0.643075191123874,0.019304173470544,0.0287366670277639
"BSI",4,10,0.642218915498872,0.0192287241215975,0.0287346242874665
"BSI",4,11,0.646354040298783,0.0191285556057257,0.0285692596059007
"BSI",4,12,0.65119393353037,0.0190285651468683,0.028381998462911
"BSI",4,13,0.650110992177564,0.0190082564094592,0.0284075622847238
"BSI",4,14,0.647773903517816,0.019049831895302,0.0284838335701174
"BSI",4,15,0.646076616084786,0.0190638352275883,0.0285297473147936
"BSI",4,16,0.645333346299163,0.0190430448631732,0.0285461376265452
"BSI",4,17,0.646029515169782,0.0190360633617247,0.0285188342603875
"BSI",5,4,0.752313723685024,0.0162849409210777,0.0248059363267518
"BSI",5,5,0.752186672158094,0.0162224462459363,0.0247798044021964
"BSI",5,6,0.756077547443801,0.0161181511895876,0.0245643044092069
"BSI",5,7,0.757610201890638,0.0161669030126885,0.0244622365820137
"BSI",5,8,0.755097322295383,0.016161157222876,0.0245480295345772
"BSI",5,9,0.755789637311321,0.0161234743593301,0.0244922697041517
"BSI",5,10,0.752850919469226,0.0162018437439035,0.0246063579552
"BSI",5,11,0.753339967815554,0.0161416285300917,0.0245691373411139
"BSI",5,12,0.750715227336803,0.0162142628853154,0.0246738709307447
"BSI",5,13,0.749286761826045,0.0162214204837999,0.0247305931592419
"BSI",5,14,0.749688949892412,0.0162428095467503,0.0247112011213946
"BSI",5,15,0.749443987668027,0.0162887963244772,0.0247219334322174
"BSI",5,16,0.748897215143921,0.0163268503961722,0.0247455073527756
"BSI",5,17,0.747482816224083,0.0163566950680863,0.0248055130878578
"BSI",6,4,0.838705755896684,0.0135635306846824,0.0204038181304208
"BSI",6,5,0.835108883784155,0.013695746092404,0.020558975435215
"BSI",6,6,0.840039529105755,0.0137010666103596,0.0202539470667123
"BSI",6,7,0.840263026934959,0.0137129792709704,0.0202354021028327
"BSI",6,8,0.83790230924407,0.0138386707572396,0.0203694453382297
"BSI",6,9,0.834408749911456,0.0139139462303659,0.0205692032551939
"BSI",6,10,0.833310947283649,0.0139615741385916,0.0206368842972395
"BSI",6,11,0.830297396457984,0.0140172059258058,0.0208099219714121
"BSI",6,12,0.830023498439241,0.0140658685850218,0.020835817525429
"BSI",6,13,0.829553527558727,0.0140974682546033,0.0208727210131975
"BSI",6,14,0.827680394479772,0.014156523509429,0.0209871250020763
"BSI",6,15,0.824948510030152,0.0142440058184688,0.0211441656162431
"BSI",6,16,0.824600538068739,0.0143025202679007,0.0211730502664801
"BSI",6,17,0.823814681890185,0.0143575963990431,0.021228478510209
"BSI",7,4,0.870925541465661,0.0124308509907219,0.0183953048233521
"BSI",7,5,0.870201934579557,0.0125181231335631,0.0184106306048245
"BSI",7,6,0.868658322789791,0.0125899023943423,0.0185068028742777
"BSI",7,7,0.867019413642527,0.0126673531269305,0.0186017062294878
"BSI",7,8,0.865016495789274,0.0127390035542398,0.0187261992495976
"BSI",7,9,0.864057415117827,0.0128116485066246,0.0187890626991013
"BSI",7,10,0.863212837840004,0.012872187647936,0.018846909135702
"BSI",7,11,0.861872519203072,0.0129324303471597,0.018936273928794
"BSI",7,12,0.859551225954553,0.0130171273819023,0.0190902151499527
"BSI",7,13,0.85852604516356,0.0130918013476167,0.0191617633896899
"BSI",7,14,0.856084575139222,0.0131685608146649,0.0193185833753926
"BSI",7,15,0.85394639016088,0.0132505483735751,0.0194597571054729
"BSI",7,16,0.852699234502414,0.0133489333790313,0.0195414016506691
"BSI",7,17,0.85186062399119,0.0133884826431903,0.0195990877669156
"BSI",8,4,0.871144893458867,0.0123605923994004,0.0183842194782927
"BSI",8,5,0.872182279442806,0.0123388401965415,0.0182887423755605
"BSI",8,6,0.874009656674004,0.0122969702221787,0.0181485340965593
"BSI",8,7,0.8737991714924,0.0123895980002974,0.0181485249819758
"BSI",8,8,0.871141849915761,0.0124744010964588,0.0183295193917978
"BSI",8,9,0.868536182788898,0.012591199894728,0.0185029190619716
"BSI",8,10,0.866791687121816,0.012650922566449,0.0186178361322129
"BSI",8,11,0.864362619251083,0.0127476619763527,0.0187781018051326
"BSI",8,12,0.86238054576272,0.0128156446316727,0.0189102804844187
"BSI",8,13,0.861382542961377,0.0128742371280156,0.0189803068886103
"BSI",8,14,0.859641907123183,0.0129396829436602,0.019100311553395
"BSI",8,15,0.857127564333041,0.0130281874132021,0.0192622017179627
"BSI",8,16,0.856456974727401,0.0131116809873391,0.0193122937065687
"BSI",8,17,0.854691467141345,0.0131796510429954,0.0194274708544437
"BSI",9,4,0.874017302934348,0.012146673516046,0.0181779082171335
"BSI",9,5,0.874683865213927,0.012134777751811,0.0181093520578197
"BSI",9,6,0.873522362748302,0.0122427612127563,0.0181794500305677
"BSI",9,7,0.873333851123063,0.0122922141420671,0.0181775135674628
"BSI",9,8,0.871010341921785,0.0123398440747342,0.018334734970421
"BSI",9,9,0.869059719854523,0.0124520865172455,0.0184665991170677
"BSI",9,10,0.86865088891967,0.0124729032129238,0.0184980237488551
"BSI",9,11,0.866597031716197,0.0125502994055094,0.0186361840835434
"BSI",9,12,0.864075650829168,0.0126492484656431,0.0188048492571535
"BSI",9,13,0.863315962852766,0.0127039137747244,0.0188605696765312
"BSI",9,14,0.862164889262506,0.0127264439105468,0.0189429937958499
"BSI",9,15,0.859945237630546,0.0128097821399299,0.0190913453273165
"BSI",9,16,0.859415722183136,0.0128622312777977,0.0191298031890288
"BSI",9,17,0.85730420519028,0.012959367099318,0.0192653656324558
"BSI",10,4,0.868403171022605,0.0123632420149635,0.01854743012839
"BSI",10,5,0.868360425246271,0.0123754924507363,0.0185332989330249
"BSI",10,6,0.867257518442692,0.012464278064752,0.0185992857855388
"BSI",10,7,0.867359525930763,0.0124744708064815,0.0185717205477975
"BSI",10,8,0.864222040965772,0.0125685540297106,0.0187752753117105
"BSI",10,9,0.862971274907367,0.0126677905863485,0.0188579760141864
"BSI",10,10,0.862398857099483,0.0126673803120131,0.0188965447558066
"BSI",10,11,0.860427815203042,0.0127231429382595,0.0190244616934358
"BSI",10,12,0.85782555875408,0.0128055758324315,0.019193158930626
"BSI",10,13,0.85645089276751,0.0128665563359798,0.0192836208479389
"BSI",10,14,0.855066347454016,0.0128909782024552,0.0193771533146083
"BSI",10,15,0.852693858831482,0.0129679730594761,0.0195290751288426
"BSI",10,16,0.852739628813924,0.0129825662230332,0.0195329658486371
"BSI",10,17,0.850717076066435,0.013068302362984,0.0196596078988406
"BSI",11,4,0.868531102957208,0.0123695805392544,0.0185521661965078
"BSI",11,5,0.868999235061062,0.0123660052094237,0.0185003592500279
"BSI",11,6,0.868766763511886,0.0124061646338802,0.0185063139095005
"BSI",11,7,0.86834440032374,0.0124716161247992,0.0185105408133505
"BSI",11,8,0.86434641036365,0.0125876938107748,0.0187664843808101
"BSI",11,9,0.863062358712397,0.0126686646334282,0.0188509817844927
"BSI",11,10,0.86247573041175,0.0126770920177932,0.0188904443216208
"BSI",11,11,0.86010374409316,0.0127551771892154,0.0190431961186658
"BSI",11,12,0.857797389275653,0.0128312417762859,0.0191927228385451
"BSI",11,13,0.856374925327724,0.0129064833074745,0.019287183018849
"BSI",11,14,0.85511416202006,0.0129291898846729,0.0193735519848485
"BSI",11,15,0.852871589736435,0.0130064373518023,0.0195182874952077
"BSI",11,16,0.852541111072542,0.0130453119072456,0.0195440580663194
"BSI",11,17,0.850433309095422,0.0131308855712742,0.0196768870360923
"BSI",12,4,0.868328932950369,0.0123751604954473,0.0185661593793605
"BSI",12,5,0.868777828334352,0.0123704374167473,0.0185163748247883
"BSI",12,6,0.868636801839974,0.0124202799562172,0.018516520729564
"BSI",12,7,0.868261169054976,0.0124888137240248,0.0185159346628528
"BSI",12,8,0.864220181453589,0.0126068766209685,0.0187743186461655
"BSI",12,9,0.862987825034629,0.0126921493706422,0.0188555561573215
"BSI",12,10,0.862235932460335,0.0127130417588858,0.0189051864339502
"BSI",12,11,0.859796853407697,0.0127963825234745,0.0190615753546653
"BSI",12,12,0.857420442861215,0.0128721553688283,0.0192148663892011
"BSI",12,13,0.855870710029996,0.0129435154643862,0.0193164994746059
"BSI",12,14,0.854683621405985,0.0129655154152021,0.0193983279674343
"BSI",12,15,0.852459756933193,0.0130374184878346,0.0195413429273644
"BSI",12,16,0.852303398247653,0.0130654003861279,0.0195567386430745
"BSI",12,17,0.850253114774147,0.013150402064418,0.0196859696481651
"BSI",13,4,0.868368225546444,0.0123721939335389,0.018563646087827
"BSI",13,5,0.868817827966609,0.0123671467653755,0.0185137945165265
"BSI",13,6,0.868649839012966,0.0124188942636936,0.0185157030777712
"BSI",13,7,0.868250403264369,0.0124896695457782,0.0185166348559702
"BSI",13,8,0.864207309084932,0.0126085354883977,0.0187751291136839
"BSI",13,9,0.86298459817223,0.0126931680797952,0.0188557129439633
"BSI",13,10,0.86223377256847,0.0127138417141486,0.0189052697614236
"BSI",13,11,0.859785796118762,0.0127976302002425,0.0190622319387863
"BSI",13,12,0.857402227775624,0.01287385675101,0.0192159709116208
"BSI",13,13,0.855859202034106,0.0129445279922511,0.019317195836998
"BSI",13,14,0.854678359443371,0.0129663684161829,0.0193985968854716
"BSI",13,15,0.852462059430027,0.0130377336496101,0.0195411294888733
"BSI",13,16,0.852304308079605,0.0130658187023304,0.0195565792795343
"BSI",13,17,0.850251931174484,0.0131510353005856,0.0196859551750509
"BSI",14,4,0.868368225546444,0.0123721939335389,0.018563646087827
"BSI",14,5,0.868817827966609,0.0123671467653755,0.0185137945165265
"BSI",14,6,0.868649839012966,0.0124188942636936,0.0185157030777712
"BSI",14,7,0.868250403264369,0.0124896695457782,0.0185166348559702
"BSI",14,8,0.864207309084932,0.0126085354883977,0.0187751291136839
"BSI",14,9,0.86298459817223,0.0126931680797952,0.0188557129439633
"BSI",14,10,0.86223377256847,0.0127138417141486,0.0189052697614236
"BSI",14,11,0.859785796118762,0.0127976302002425,0.0190622319387863
"BSI",14,12,0.857402227775624,0.01287385675101,0.0192159709116208
"BSI",14,13,0.855859202034106,0.0129445279922511,0.019317195836998
"BSI",14,14,0.854678359443371,0.0129663684161829,0.0193985968854716
"BSI",14,15,0.852462059430027,0.0130377336496101,0.0195411294888733
"BSI",14,16,0.852304308079605,0.0130658187023304,0.0195565792795343
"BSI",14,17,0.850251931174484,0.0131510353005856,0.0196859551750509
"BSI",15,4,0.868368225546444,0.0123721939335389,0.018563646087827
"BSI",15,5,0.868817827966609,0.0123671467653755,0.0185137945165265
"BSI",15,6,0.868649839012966,0.0124188942636936,0.0185157030777712
"BSI",15,7,0.868250403264369,0.0124896695457782,0.0185166348559702
"BSI",15,8,0.864207309084932,0.0126085354883977,0.0187751291136839
"BSI",15,9,0.86298459817223,0.0126931680797952,0.0188557129439633
"BSI",15,10,0.86223377256847,0.0127138417141486,0.0189052697614236
"BSI",15,11,0.859785796118762,0.0127976302002425,0.0190622319387863
"BSI",15,12,0.857402227775624,0.01287385675101,0.0192159709116208
"BSI",15,13,0.855859202034106,0.0129445279922511,0.019317195836998
"BSI",15,14,0.854678359443371,0.0129663684161829,0.0193985968854716
"BSI",15,15,0.852462059430027,0.0130377336496101,0.0195411294888733
"BSI",15,16,0.852304308079605,0.0130658187023304,0.0195565792795343
"BSI",15,17,0.850251931174484,0.0131510353005856,0.0196859551750509
"built_density",2,4,0.415658005249575,0.301698981952549,0.387423870893253
"built_density",2,5,0.427015844666153,0.298752231115119,0.38147577100315
"built_density",2,6,0.435875404402741,0.296477765160983,0.37714983675214
"built_density",2,7,0.443441727593928,0.294139978702917,0.373901904729143
"built_density",2,8,0.445759508229866,0.293883779696868,0.372444136357484
"built_density",2,9,0.450029707758102,0.29275994777805,0.370533755432883
"built_density",2,10,0.451537463392655,0.292681992787523,0.369662438801792
"built_density",2,11,0.454128914997639,0.291829260415707,0.368548593374147
"built_density",2,12,0.454687466144971,0.291760015875356,0.368133349121175
"built_density",2,13,0.45684447055541,0.291116576287797,0.367271817694217
"built_density",2,14,0.457451388004539,0.291113126182945,0.366904346739361
"built_density",2,15,0.457622295426787,0.290956604466885,0.366664939910705
"built_density",2,16,0.458438411124202,0.290834680280349,0.366309449367667
"built_density",2,17,0.459455121521369,0.290564304233295,0.365864083253348
"built_density",3,4,0.518474876980198,0.267989686732006,0.352144004390373
"built_density",3,5,0.529680427405764,0.265331145406285,0.346420686196393
"built_density",3,6,0.534921928988153,0.264230454859317,0.343343739413093
"built_density",3,7,0.541079630947573,0.263611221167772,0.340383807354422
"built_density",3,8,0.546432789545284,0.262385099123532,0.338001613199586
"built_density",3,9,0.550188356326554,0.261704314775513,0.336198512994304
