"predictor","libsize","direction","rho","ci_lower","ci_upper","p_value","n_eff","is_pred_to_lst"
"DEM",70,"LST->DEM",0.399634587215655,0.201467520132754,0.566372750829935,0.000179757783934642,83.1303711891032,FALSE
"DEM",80,"LST->DEM",0.430029415806557,0.236421629638739,0.59079409697591,4.89332897655181e-05,83.1303711891032,FALSE
"DEM",90,"LST->DEM",0.463330584337526,0.275302078133667,0.61721664360987,1.01245610784062e-05,83.1303711891032,FALSE
"DEM",100,"LST->DEM",0.481824634421999,0.297163587240451,0.631742206343713,3.92070909871478e-06,83.1303711891032,FALSE
"DEM",110,"LST->DEM",0.496029769232554,0.314087741653929,0.642828144278916,1.8205753091749e-06,83.1303711891032,FALSE
"DEM",120,"LST->DEM",0.505711781988608,0.325689647788708,0.650349081510082,1.0578074984835e-06,83.1303711891032,FALSE
"BSI",10,"BSI->LST",0.325589731702723,0.168461007144375,0.466581663001648,8.95997568655105e-05,139.42303012463,TRUE
"BSI",20,"BSI->LST",0.440642823159641,0.296085513116982,0.565466455279574,5.41910456508532e-08,139.42303012463,TRUE
"BSI",30,"BSI->LST",0.523347728768587,0.391130868063002,0.63439901512191,3.58570950709236e-11,139.42303012463,TRUE
"BSI",40,"BSI->LST",0.596633148089877,0.477775823578197,0.694039570143281,8.43769498715119e-15,139.42303012463,TRUE
"BSI",50,"BSI->LST",0.643286071020044,0.534164834414965,0.731322384242828,0,139.42303012463,TRUE
"BSI",60,"BSI->LST",0.674066610772194,0.57190840074912,0.755635991086374,0,139.42303012463,TRUE
"BSI",70,"BSI->LST",0.690231432940546,0.591904702216682,0.768315219650781,0,139.42303012463,TRUE
"BSI",80,"BSI->LST",0.699499825211174,0.603424798854136,0.775557547712799,0,139.42303012463,TRUE
"BSI",90,"BSI->LST",0.705742177839114,0.611206363009024,0.780424069172559,0,139.42303012463,TRUE
"BSI",100,"BSI->LST",0.70989142580271,0.616388845362056,0.783653813452592,0,139.42303012463,TRUE
"BSI",110,"BSI->LST",0.712354788386282,0.619469464536095,0.785569392158148,0,139.42303012463,TRUE
"BSI",120,"BSI->LST",0.714548425592467,0.622215182169301,0.787274044518069,0,139.42303012463,TRUE
"BSI",10,"LST->BSI",0.285831838937288,0.125550598440448,0.431571353576913,0.000635001998563922,139.42303012463,FALSE
"BSI",20,"LST->BSI",0.398473389164843,0.248701389919342,0.529634917466583,1.1400440880216e-06,139.42303012463,FALSE
"BSI",30,"LST->BSI",0.490915571382474,0.353520303434782,0.607576461812504,8.00022714741999e-10,139.42303012463,FALSE
"BSI",40,"LST->BSI",0.573596542461997,0.450288263269768,0.675435080706535,1.4477308241112e-13,139.42303012463,FALSE
"BSI",50,"LST->BSI",0.627811528238007,0.5153526331634,0.719013901736901,0,139.42303012463,FALSE
"BSI",60,"LST->BSI",0.669372155483287,0.566123898274107,0.751942302905547,0,139.42303012463,FALSE
"BSI",70,"LST->BSI",0.699383967753594,0.603280546528191,0.775467140018721,0,139.42303012463,FALSE
"BSI",80,"LST->BSI",0.724014112105096,0.634089239158558,0.794617003791198,0,139.42303012463,FALSE
"BSI",90,"LST->BSI",0.746333072417326,0.662255748635095,0.811849436684839,0,139.42303012463,FALSE
"BSI",100,"LST->BSI",0.764059540031632,0.684797138771633,0.825455165400009,0,139.42303012463,FALSE
"BSI",110,"LST->BSI",0.780130235328712,0.705364943990053,0.837728677695036,0,139.42303012463,FALSE
"BSI",120,"LST->BSI",0.797558454454045,0.727813361166302,0.850973509774431,0,139.42303012463,FALSE
"built_density",10,"built_density->LST",0.125536100117605,-0.101790651667333,0.340402878024506,0.277710260019704,76.6729927387354,TRUE
"built_density",20,"built_density->LST",0.203669825029648,-0.0217845977930862,0.409411914050475,0.0762729694603996,76.6729927387354,TRUE
"built_density",30,"built_density->LST",0.281960904255243,0.0613874982182176,0.47627658948949,0.0131788209201531,76.6729927387354,TRUE
"built_density",40,"built_density->LST",0.348970254683802,0.135093511101114,0.531775180699584,0.0019112168438471,76.6729927387354,TRUE
"built_density",50,"built_density->LST",0.400755316969342,0.19372271610634,0.57361544623794,0.000313609200585985,76.6729927387354,TRUE
"built_density",60,"built_density->LST",0.431204238079724,0.228900397812595,0.597802935202793,9.36396947834872e-05,76.6729927387354,TRUE
"built_density",70,"built_density->LST",0.453452305515172,0.2549420972645,0.61528624067771,3.59013950768095e-05,76.6729927387354,TRUE
"built_density",80,"built_density->LST",0.470202954726265,0.27474086773615,0.628345258027476,1.66730093427159e-05,76.6729927387354,TRUE
"built_density",90,"built_density->LST",0.483158146846633,0.290168040743021,0.638384533755152,8.95698083080987e-06,76.6729927387354,TRUE
"built_density",100,"built_density->LST",0.487444029789962,0.295293890394298,0.64169417753159,7.25185307048903e-06,76.6729927387354,TRUE
"built_density",110,"built_density->LST",0.489875129404412,0.298206373138828,0.643568970804374,6.42503006242912e-06,76.6729927387354,TRUE
"built_density",120,"built_density->LST",0.492740439963512,0.301643633443397,0.645776249641751,5.56407822038807e-06,76.6729927387354,TRUE
"built_density",10,"LST->built_density",0.0264020094767326,-0.199237232066485,0.249382659445378,0.820092303729826,76.6729927387354,FALSE
"built_density",20,"LST->built_density",0.0750707676764519,-0.151948130562883,0.29456578402015,0.517334506985578,76.6729927387354,FALSE
"built_density",30,"LST->built_density",0.115842435337809,-0.111515706888604,0.331676765426522,0.316795276518374,76.6729927387354,FALSE
"built_density",40,"LST->built_density",0.151825847359276,-0.0751952319433345,0.363883727534812,0.188430782365363,76.6729927387354,FALSE
"built_density",50,"LST->built_density",0.186329975363152,-0.039792824538273,0.39429765608855,0.105452661785137,76.6729927387354,FALSE
"built_density",60,"LST->built_density",0.231826704087642,0.00777262583964019,0.433716583473111,0.0429424848003817,76.6729927387354,FALSE
"built_density",70,"LST->built_density",0.280867470737969,0.0602044129768495,0.475357961895515,0.0135536779507444,76.6729927387354,FALSE
"built_density",80,"LST->built_density",0.337918911957187,0.122772528159182,0.522729078394396,0.00270803443641299,76.6729927387354,FALSE
"built_density",90,"LST->built_density",0.392634837521125,0.184430182993719,0.56711351836265,0.000424748166639066,76.6729927387354,FALSE
"built_density",100,"LST->built_density",0.439705701583098,0.238817422675544,0.604502443014821,6.54279987721829e-05,76.6729927387354,FALSE
"built_density",110,"LST->built_density",0.472516897953324,0.277488972253401,0.630142257974224,1.49490792797913e-05,76.6729927387354,FALSE
"built_density",120,"LST->built_density",0.501797340210421,0.31254116265569,0.652736410626109,3.50063180487581e-06,76.6729927387354,FALSE
