"variable","E","k","rho","mae","rmse"
"DEM",10,7,0.99734641344508,0.44217322126184,0.596991420469622
"DEM",10,8,0.997394122663643,0.436739361795101,0.591482896154371
"DEM",10,9,0.997390511658114,0.435551342102745,0.591830168862846
"DEM",10,10,0.997367507804305,0.436452331380454,0.59448603858401
"DEM",10,11,0.997360328975444,0.43594157699701,0.595439993628281
"DEM",10,12,0.997342970654418,0.437018090668664,0.59738894768268
"DEM",10,13,0.997335631866695,0.437798730718312,0.598211793155893
"DEM",10,14,0.997307948157385,0.439977630250446,0.601288416022948
"DEM",10,15,0.997303809357765,0.439763857947937,0.601768153385996
"DEM",10,16,0.997296607026779,0.440163484040022,0.602511838370792
"DEM",10,17,0.997288682487983,0.441079229321438,0.603448006231491
"DEM",11,4,0.997034804513685,0.471856112397776,0.630279337220725
"DEM",11,5,0.997099519964327,0.46309393944766,0.62356442972295
"DEM",11,6,0.997154977434505,0.455966345256752,0.617784784231542
"DEM",11,7,0.997209406900244,0.452215332185672,0.61188628859934
"DEM",11,8,0.997229958883373,0.448645762368862,0.609729383058623
"DEM",11,9,0.997247675076711,0.446695347592656,0.607825306963235
"DEM",11,10,0.997253719550767,0.446896591696165,0.607196533786037
"DEM",11,11,0.997243275369464,0.448181222600096,0.608388485747502
"DEM",11,12,0.997230681293509,0.447843513583314,0.609761291697156
"DEM",11,13,0.997225960026961,0.447792158563131,0.61037223601713
"DEM",11,14,0.997207070493913,0.449140245089105,0.612432802918927
"DEM",11,15,0.997204626499447,0.450169195964711,0.612729801563607
"DEM",11,16,0.997193018509617,0.450566430310196,0.614050031854333
"DEM",11,17,0.997178976516822,0.452165961180393,0.615564982113695
"DEM",12,4,0.996967139088331,0.474499317404141,0.63738646022827
"DEM",12,5,0.997054352799849,0.464998741599751,0.628308641651156
"DEM",12,6,0.997098631895137,0.461065252417441,0.623725203028405
"DEM",12,7,0.997145528940322,0.457132763861236,0.618772974861137
"DEM",12,8,0.9971843890978,0.455398051016201,0.614515589049962
"DEM",12,9,0.997170068809797,0.457133068441279,0.616166651963321
"DEM",12,10,0.997169213119311,0.45446633748629,0.616257098062041
"DEM",12,11,0.997170290951488,0.45405862088426,0.616098212125205
"DEM",12,12,0.997158473609468,0.453282141585555,0.617464190533085
"DEM",12,13,0.997153808130157,0.453523272901746,0.618030476693851
"DEM",12,14,0.997138911331664,0.455738449159182,0.619716282197283
"DEM",12,15,0.997118065602013,0.456424906499649,0.62202117191927
"DEM",12,16,0.997105217378171,0.457703850800575,0.623504468567956
"DEM",12,17,0.997106278889366,0.457801434075653,0.623394164943719
"DEM",13,4,0.996904130453637,0.477891713579185,0.644008414126943
"DEM",13,5,0.997012088875138,0.466414068496073,0.632811888254032
"DEM",13,6,0.997082337636581,0.460840493962137,0.625391269476261
"DEM",13,7,0.997078486888186,0.460094130055245,0.625834434294525
"DEM",13,8,0.997128537656501,0.455043510765892,0.620709663027003
"DEM",13,9,0.997146492370705,0.453146824438414,0.618726761370956
"DEM",13,10,0.997141299041981,0.452950907352796,0.619302473085117
"DEM",13,11,0.997139294617048,0.453796915947751,0.619550284376165
"DEM",13,12,0.997125347245126,0.455023470790621,0.621097891772944
"DEM",13,13,0.997116431949851,0.454864393762262,0.622133368204071
"DEM",13,14,0.997089323932391,0.457010053319217,0.625087142346775
"DEM",13,15,0.997065960132512,0.457813157163086,0.627676596386544
"DEM",13,16,0.99705391336989,0.459632223668953,0.628970968615239
"DEM",13,17,0.99706581985891,0.458650768686515,0.627731303329115
"DEM",14,4,0.99696735606349,0.472698103474264,0.637472332739216
"DEM",14,5,0.997022197404315,0.465448659176074,0.631690915974311
"DEM",14,6,0.997077798309581,0.460895881920096,0.625801211934349
"DEM",14,7,0.997072660825877,0.458802129975189,0.626450882326409
"DEM",14,8,0.997084334077487,0.458269888625734,0.625270010536746
"DEM",14,9,0.997085052597646,0.45786080833024,0.625210672575882
"DEM",14,10,0.997068781364118,0.45983577963395,0.626908377757825
"DEM",14,11,0.997043139631713,0.46132126105789,0.629722794619741
"DEM",14,12,0.997018592263574,0.462027524978254,0.632349246534078
"DEM",14,13,0.997015200984762,0.462024706035047,0.632763383131335
"DEM",14,14,0.99700689892327,0.462139971948246,0.633694739611473
"DEM",14,15,0.996994354551962,0.463355649903212,0.63510519237003
"DEM",14,16,0.996990500929189,0.464133323776062,0.63551004794447
"DEM",14,17,0.996969144067166,0.465549350227276,0.637755654913015
"DEM",15,4,0.996916509210338,0.474411207491474,0.642794072011246
"DEM",15,5,0.996952545836625,0.469670675652761,0.639022506404775
"DEM",15,6,0.997009334471678,0.464346986066338,0.633091418089607
"DEM",15,7,0.997017790311093,0.462859563106594,0.632304937003882
"DEM",15,8,0.997052885453364,0.460566536610139,0.62865387386952
"DEM",15,9,0.997033381267511,0.461909927321123,0.630830497124417
"DEM",15,10,0.99701034502934,0.46468479001788,0.633269217018337
"DEM",15,11,0.996995140595749,0.464625230611646,0.634888177454516
"DEM",15,12,0.996964955004346,0.46629771183668,0.638179920487854
"DEM",15,13,0.996982550145799,0.464663743293646,0.63642300395453
"DEM",15,14,0.996975507446085,0.465684360028376,0.63722419962635
"DEM",15,15,0.996954080496631,0.468453117656631,0.639481864725596
"DEM",15,16,0.996931074242372,0.469628258635306,0.641870679627959
"DEM",15,17,0.996920131745372,0.470410971863085,0.642992629714402
"BSI",2,4,0.891233987083837,0.0119414985560426,0.0170782982706328
"BSI",2,5,0.893532273211689,0.0117435626444214,0.0168785002882997
"BSI",2,6,0.896088120411014,0.0116144946284667,0.0166789590821493
"BSI",2,7,0.897188851891935,0.0115385456179758,0.0165883040601525
"BSI",2,8,0.898538467471631,0.0114626161513997,0.0164757342649233
"BSI",2,9,0.899479252170548,0.0113999591041115,0.0163963809975316
"BSI",2,10,0.900154672732155,0.0113605541311964,0.016343955599326
"BSI",2,11,0.900580788139172,0.0113233312048206,0.0163069008513908
"BSI",2,12,0.900871598426721,0.0113012299700593,0.0162811897338747
"BSI",2,13,0.901068701593377,0.0112858648533348,0.0162637705199314
"BSI",2,14,0.901327847440368,0.0112756126365249,0.0162415187358783
"BSI",2,15,0.901271581785463,0.0112784967049049,0.016247210405353
"BSI",2,16,0.901530501000926,0.0112655584410003,0.016225663857172
"BSI",2,17,0.901643199038787,0.011254570726318,0.0162167200602511
"BSI",3,4,0.902067587129125,0.011464444233068,0.0162049997300425
"BSI",3,5,0.903507793221956,0.0112756333873671,0.0160783366412345
"BSI",3,6,0.90477341894393,0.0111478840035428,0.0159697439363829
"BSI",3,7,0.90537052794335,0.0110485591523682,0.0159114281245643
"BSI",3,8,0.90675253613921,0.0109319676919698,0.0157909592998606
"BSI",3,9,0.908091487411647,0.010848456160692,0.015675328988954
"BSI",3,10,0.908824428053867,0.0108250554783784,0.0156106655800325
"BSI",3,11,0.908944851869731,0.0107935845676966,0.0155960458078075
"BSI",3,12,0.910041431431131,0.0107227953663805,0.0155009355116618
"BSI",3,13,0.910448352731672,0.0106854058276274,0.0154663422983073
"BSI",3,14,0.910927718923588,0.0106521457665766,0.0154266675925237
"BSI",3,15,0.911067932188478,0.0106348186684809,0.0154140511844397
"BSI",3,16,0.91128857786532,0.0106152728697428,0.0153941643372857
"BSI",3,17,0.911686396193662,0.0105865432722203,0.0153591654285573
"BSI",4,4,0.896180998950581,0.0115170527596802,0.0167171261780002
"BSI",4,5,0.90153977211595,0.0111550899814717,0.0162656142810135
"BSI",4,6,0.903951134708768,0.01099623295964,0.016046919375178
"BSI",4,7,0.906032535357225,0.0108641512294397,0.015864679072334
"BSI",4,8,0.907301628626438,0.0107908108812627,0.0157456293726303
"BSI",4,9,0.908282775519849,0.0107400703072879,0.0156650280965601
"BSI",4,10,0.90987514859983,0.010679455336669,0.0155259537890312
"BSI",4,11,0.909910184440501,0.0106565209738626,0.0155178522666462
"BSI",4,12,0.911137645106861,0.0105774507502417,0.0154104989897467
"BSI",4,13,0.911033302548865,0.0105525778224626,0.0154164768223581
"BSI",4,14,0.911531155483287,0.0105270382779216,0.0153724570144725
"BSI",4,15,0.912261184796065,0.0104773407385046,0.015312446991499
"BSI",4,16,0.912836846403842,0.0104426243469892,0.0152611549230602
"BSI",4,17,0.913067153115765,0.0104041457402799,0.0152398161544797
"BSI",5,4,0.89521595813307,0.0113760932045303,0.0166837250178208
"BSI",5,5,0.8998442904171,0.0110521039058909,0.0163055339775222
"BSI",5,6,0.903860087957826,0.0108733074663358,0.0159798395301875
"BSI",5,7,0.906290911638513,0.0107670971216533,0.0157839557959589
"BSI",5,8,0.908098901421751,0.0106561893565547,0.0156322460469759
"BSI",5,9,0.908267623159581,0.0106319202526642,0.0156189689323215
"BSI",5,10,0.909309802271371,0.010570852297223,0.015533195245006
"BSI",5,11,0.910312281476822,0.0105251288179669,0.0154488887483465
"BSI",5,12,0.911025905293432,0.0104866224907119,0.0153886140809954
"BSI",5,13,0.911630322649528,0.0104410566759519,0.0153377797647989
"BSI",5,14,0.912707657486374,0.0103938121962422,0.015248358884745
"BSI",5,15,0.913583029069203,0.0103587107746805,0.0151743242050221
"BSI",5,16,0.913743921048427,0.0103541434507347,0.0151608069389796
"BSI",5,17,0.913736456687681,0.0103395467757296,0.0151614039078282
"BSI",6,4,0.898843471056598,0.0112554859941607,0.0164126306801367
"BSI",6,5,0.900650634756305,0.0111286821978988,0.0162603410538161
"BSI",6,6,0.903470274677856,0.0109733331844131,0.0160362578898754
"BSI",6,7,0.906018436588878,0.0107823750681629,0.0158170002626343
"BSI",6,8,0.907406130373336,0.0106843433247107,0.0156970540220231
"BSI",6,9,0.90884967641532,0.0106223548228162,0.0155769773480153
"BSI",6,10,0.909549374308855,0.0105839400522211,0.0155153830181477
"BSI",6,11,0.910246722041315,0.0105613753049718,0.0154607872295385
"BSI",6,12,0.910922036178284,0.0105150298307847,0.0154053066587107
"BSI",6,13,0.911778805724974,0.0104702415022399,0.0153312860662666
"BSI",6,14,0.91232338418459,0.0104202521268536,0.0152838125353032
"BSI",6,15,0.912957652893783,0.0103990772419591,0.0152292524404935
"BSI",6,16,0.913530809094847,0.0103684827288955,0.015179908534628
"BSI",6,17,0.914099033445058,0.0103343059989142,0.0151315864392758
"BSI",7,4,0.900913163072993,0.0111003456170801,0.0162623028547637
"BSI",7,5,0.903666606902166,0.0108568715682456,0.0160230417534852
"BSI",7,6,0.906684355038601,0.010687155624262,0.0157708377619994
"BSI",7,7,0.908029015043813,0.0105791987708127,0.0156583636865581
"BSI",7,8,0.909527702746343,0.01050561615811,0.0155304006021548
"BSI",7,9,0.909930037038212,0.0104766829120908,0.0154957786967258
"BSI",7,10,0.910586537367298,0.0104527851035194,0.0154375872438774
"BSI",7,11,0.911595255839377,0.0104038116924421,0.0153511068084977
"BSI",7,12,0.91214913461222,0.0103566337879544,0.0153041723151225
"BSI",7,13,0.912480744028825,0.0103057157258085,0.0152732835477786
"BSI",7,14,0.913052810609715,0.010284075262101,0.0152241544946715
"BSI",7,15,0.912920800245911,0.010263670885487,0.0152342022458229
"BSI",7,16,0.912913369104748,0.0102815097823429,0.0152340028819365
"BSI",7,17,0.913714999367483,0.0102515891823543,0.0151662939438215
"BSI",8,4,0.901825529790303,0.0110742462653407,0.0162037695846723
"BSI",8,5,0.904049283829699,0.0108772531738104,0.0160227510964035
"BSI",8,6,0.905412277631016,0.010705504257475,0.0158953154554849
"BSI",8,7,0.906971201712225,0.0106000920029334,0.015756994979214
"BSI",8,8,0.908678509406105,0.0105354216928652,0.0156072643128625
"BSI",8,9,0.909457987478937,0.0104774291374158,0.0155430206811194
"BSI",8,10,0.910485371003411,0.0104003574997337,0.0154492412575477
"BSI",8,11,0.911452778072691,0.0103767629682643,0.0153644167953137
"BSI",8,12,0.912006735245507,0.0103504522572741,0.0153160443493866
"BSI",8,13,0.91236124018271,0.010326439925041,0.0152841863124688
"BSI",8,14,0.912964073136369,0.0102896221082563,0.0152308875805723
"BSI",8,15,0.913213740240695,0.0102717955738912,0.0152088102699172
"BSI",8,16,0.914161725470416,0.0102164363302222,0.0151276220129154
"BSI",8,17,0.914190935781867,0.010246083850921,0.0151249080832668
"BSI",9,4,0.899709845706648,0.0110283492706565,0.0164165807861753
"BSI",9,5,0.902381443493074,0.0108480408554315,0.0161762440445452
"BSI",9,6,0.905108227639704,0.0107101716242831,0.0159404333282449
"BSI",9,7,0.907646113121597,0.0106095468159291,0.0157132802992446
"BSI",9,8,0.908465248909313,0.0105576854542514,0.0156338609393217
"BSI",9,9,0.909507287217537,0.0105408132783469,0.0155359276057599
"BSI",9,10,0.910934277658553,0.0104583679330217,0.0154140513794391
"BSI",9,11,0.912581416308253,0.0103803247007623,0.0152691997543944
"BSI",9,12,0.912664093399635,0.0103539828549916,0.0152620914683053
"BSI",9,13,0.912632160996224,0.0103533622729164,0.0152612417392879
"BSI",9,14,0.913268313897338,0.0103175738679779,0.0152053896302867
"BSI",9,15,0.913139780989223,0.0102735489376269,0.0152165973665381
"BSI",9,16,0.913577613207323,0.0102331927177307,0.015178476012857
"BSI",9,17,0.913504401489644,0.0102410371472877,0.0151849835757549
"BSI",10,4,0.8965541332683,0.0112672949658202,0.0166893628803969
"BSI",10,5,0.899988384267978,0.0110373707528823,0.0163658289263428
"BSI",10,6,0.904575112002548,0.0108026440211539,0.0159830990248837
"BSI",10,7,0.906142705663438,0.0107252818953595,0.0158453583576756
"BSI",10,8,0.907918538955266,0.010570053945269,0.0156854236733903
"BSI",10,9,0.909528573172131,0.0105117084494157,0.015543278058617
"BSI",10,10,0.91011254994559,0.0104595035152029,0.0154877057159019
"BSI",10,11,0.911089715960733,0.0104194127838799,0.0153983555516615
"BSI",10,12,0.91191636639786,0.0103816973442521,0.0153261135057798
"BSI",10,13,0.912270042141705,0.0103638620811796,0.0152976768848633
"BSI",10,14,0.912563610082818,0.0103325254370963,0.015269299799275
"BSI",10,15,0.91260223590223,0.0103084540449968,0.0152637924535787
"BSI",10,16,0.912917311145179,0.0103024778161983,0.0152351358294359
"BSI",10,17,0.913132140678684,0.0102784106039469,0.015216396219696
"BSI",11,4,0.897929214282891,0.0111420520286331,0.0165444389194125
"BSI",11,5,0.900948876661477,0.0110141321825871,0.016300440523754
"BSI",11,6,0.904164582774408,0.0108730583502056,0.0160390834675409
"BSI",11,7,0.906719925313733,0.0106987114231996,0.0157904038406067
"BSI",11,8,0.908160928325646,0.0106219759073665,0.015667565211949
"BSI",11,9,0.909432813931308,0.0105492650836342,0.0155541539096547
"BSI",11,10,0.910276158339143,0.0104763458178703,0.0154770967384973
"BSI",11,11,0.911162376434434,0.0104237630926019,0.0153964686544917
"BSI",11,12,0.912039476959614,0.0103823890736985,0.0153179921092834
"BSI",11,13,0.912578802781175,0.0103725213097483,0.0152720820605968
"BSI",11,14,0.912465153684558,0.0103637858486479,0.0152786462005101
"BSI",11,15,0.912964326009879,0.0103306260809073,0.0152349787233451
"BSI",11,16,0.912804775824485,0.0103274098129443,0.015247428528959
"BSI",11,17,0.912460236240729,0.0103299734576892,0.0152748303184263
"BSI",12,4,0.897291535425825,0.0111688917590246,0.0165987831837189
"BSI",12,5,0.901521511923712,0.0109614672140621,0.0162539692237572
"BSI",12,6,0.904606592099852,0.010815152988417,0.015979073840842
"BSI",12,7,0.906524166187117,0.0107024145291134,0.0158077884985036
"BSI",12,8,0.908803961147135,0.0105755474157235,0.0156130361315053
"BSI",12,9,0.909604061215316,0.0104922896346137,0.0155350308973627
"BSI",12,10,0.910993027527172,0.0104408942042864,0.0154103991106243
"BSI",12,11,0.911169198356621,0.0104259638864037,0.0153895832985486
"BSI",12,12,0.911423799350278,0.0104128897704437,0.0153664987056156
"BSI",12,13,0.911662480909759,0.0103950939012908,0.0153473534650603
"BSI",12,14,0.912355524197653,0.0103668717480762,0.0152893398339659
"BSI",12,15,0.912525184169377,0.010358451872441,0.0152744543605092
"BSI",12,16,0.912119251500569,0.0103538908079313,0.0153059323628087
"BSI",12,17,0.91181606235745,0.0103720634507532,0.0153288618765549
"BSI",13,4,0.898161499484962,0.0111611341559972,0.0165355824595326
"BSI",13,5,0.902412940200511,0.0108846414372943,0.0161824524296664
"BSI",13,6,0.906602203342209,0.0106756545227725,0.0158305682010159
"BSI",13,7,0.906671465284334,0.0106532849940674,0.0158056690961568
"BSI",13,8,0.909450870016687,0.0105328720517551,0.0155622073218055
"BSI",13,9,0.910388878149051,0.0104564187088567,0.0154715072339812
"BSI",13,10,0.911006603486567,0.0104098982942684,0.0154143994510001
"BSI",13,11,0.911453507363279,0.0103845490496389,0.0153703941289407
"BSI",13,12,0.911756678078467,0.0103676632063948,0.0153424534794718
"BSI",13,13,0.912072950611724,0.0103247142037134,0.0153135819534924
"BSI",13,14,0.911826665378602,0.0103315849524323,0.0153339742827666
"BSI",13,15,0.91221020669397,0.0103479982643596,0.015298308151749
"BSI",13,16,0.911788487505387,0.010338895484662,0.0153329534919283
"BSI",13,17,0.912083658128494,0.0103449695453508,0.0153056129592658
"BSI",14,4,0.899328695347379,0.0110966680719039,0.0164349250486865
"BSI",14,5,0.903660366691823,0.0108311785646905,0.0160815559915342
"BSI",14,6,0.905809189165751,0.0107382443620235,0.0158985528944725
"BSI",14,7,0.907734340670653,0.010617158138353,0.0157080281883926
"BSI",14,8,0.909344955117831,0.0105216629455029,0.015558320993131
"BSI",14,9,0.910162769251878,0.0104791481697961,0.0154834994993913
"BSI",14,10,0.910248958555348,0.0104731548663023,0.0154763609864042
"BSI",14,11,0.910900915802446,0.0104578331599289,0.0154165025143531
"BSI",14,12,0.911206418102056,0.0104273104273125,0.0153879665226427
"BSI",14,13,0.911869869946257,0.0104160946327118,0.0153307070474709
"BSI",14,14,0.912490094287683,0.0103540610278415,0.0152761709888056
"BSI",14,15,0.912819505656044,0.0103518587030277,0.0152466085869504
"BSI",14,16,0.912890908951871,0.0103349639722638,0.0152405989140766
"BSI",14,17,0.912896169173832,0.0103468009235458,0.0152379179600904
"BSI",15,4,0.9004118251792,0.0109678580438512,0.0163495726009585
"BSI",15,5,0.90432670438713,0.0107325662941569,0.0160268754621409
"BSI",15,6,0.907536958644353,0.0105632748683926,0.0157414420315598
"BSI",15,7,0.908850684084122,0.0105205032715717,0.0156162122557213
"BSI",15,8,0.909861017225061,0.0104641576339664,0.015522553475522
"BSI",15,9,0.909944453496796,0.0104297475275636,0.0155037036703971
"BSI",15,10,0.91044149035698,0.0103917415791305,0.0154572178968734
"BSI",15,11,0.911255787660817,0.010398787112539,0.0153822142273184
"BSI",15,12,0.912137280601945,0.0103597532308421,0.0153075811332838
"BSI",15,13,0.912609430486912,0.0103468827948642,0.015267368659742
"BSI",15,14,0.91300333388495,0.0103096173569776,0.0152324030203451
"BSI",15,15,0.913550410901794,0.0102809241854526,0.015184614204218
"BSI",15,16,0.91335613253257,0.0102910124483914,0.0152004446677287
"BSI",15,17,0.913067929223427,0.0103181312978921,0.015223729666567
"built_density",2,4,0.945658013087002,0.085337524918247,0.129086815024025
"built_density",2,5,0.946730685035603,0.0841159426482147,0.127780005871514
"built_density",2,6,0.947561387393123,0.0833457250450912,0.126762674015185
"built_density",2,7,0.948125106110818,0.0830367893178313,0.126072515649129
"built_density",2,8,0.948583610950123,0.0826521300815799,0.125509812140902
"built_density",2,9,0.94867589065842,0.0826455752138668,0.125392294318895
"built_density",2,10,0.949095494616209,0.0823116774970219,0.124876041961341
"built_density",2,11,0.949312150385093,0.082035357024264,0.124610269064251
"built_density",2,12,0.949437021588254,0.0819411100470069,0.124452686382733
"built_density",2,13,0.949562105538498,0.0817967040091564,0.124299801341149
"built_density",2,14,0.949622108259471,0.0817516851772828,0.124223754827447
"built_density",2,15,0.94973784218331,0.081601725022933,0.124076920029981
"built_density",2,16,0.949792590755634,0.0815736321152895,0.124007368877937
"built_density",2,17,0.949862762265536,0.0815263897540866,0.123917599589346
"built_density",3,4,0.948842215108707,0.0829074503365556,0.125224286060761
"built_density",3,5,0.950062134842477,0.081822812231574,0.123675736488248
"built_density",3,6,0.951680193485587,0.0803703641335916,0.121644257706408
"built_density",3,7,0.952522385979775,0.0795036501335288,0.120579213131491
"built_density",3,8,0.953220749168443,0.0788828860448713,0.119697658249552
"built_density",3,9,0.953796740287,0.0782099730901533,0.118955487621778
